name,name_hash,toc_file,pack,handle,string_id,value,status
IDS_HELP_BROHOOD_BODY,0xA35D0B19,packTOC_xga.dat,pack0_core_xga,0x21FF0190,0x0190,"
^f1Brotherhood
^f0
- The brotherhood can be accessed from the Bros menu.

- The Brotherhood is automatically populated by your social network friends who also play Gun Bros.

- From the Bros menu you can select friends' bros to fight alongside you.

-Select a friend's brother, then tap the make active button to bring that brother into your game.

- Using a friend's brother in your game will earn them a small amount of experience. If your friend uses your brother in their game, you will earn a small amount of experience as well. 

- Every day, each of your friend's brothers you use in gameplay will earn you a bonus reward. This reward is earned after a gameplay session. So use all of your friend's brothers in game, every day.

-Your device must be connected to a network and logged into Game Center and/or facebook to access the Brotherhood.",resolved
IDS_HELP_BROHOOD_TITLE,0x36C6C08F,packTOC_xga.dat,pack0_core_xga,0x21FF018F,0x018F,Brotherhood,resolved
IDS_HELP_CONTROLS_BODY,0x3E0DBBCE,packTOC_xga.dat,pack0_core_xga,0x21FF018A,0x018A,"
^f1Controls
^f0
-	The left control stick moves your Gun Bro.

-	The right control stick fires your gun in the direction pressed.

- The red panic button next to the left control stick opens your Smartillery menu. From here you can use your Smartillery power ups.

- The blue toggle button next to the right control stick switches your guns.

- The red pause button at the top left of the screen will bring up the pause menu options.",resolved
IDS_HELP_CONTROLS_TITLE,0xF0CDCDF6,packTOC_xga.dat,pack0_core_xga,0x21FF0189,0x0189,Controls,resolved
IDS_HELP_EXPERIENCE_BODY,0xC6B4AC41,packTOC_xga.dat,pack0_core_xga,0x21FF018C,0x018C,"
^f1Experience
^f0
-	Each enemy kill earns you experience.

- Experience levels up your character, which increases your health and unlocks items in the store.",resolved
IDS_HELP_EXPERIENCE_TITLE,0x6B5CB519,packTOC_xga.dat,pack0_core_xga,0x21FF018B,0x018B,Experience,resolved
IDS_HELP_MASTERED_BODY,0xE67346D8,packTOC_xga.dat,pack0_core_xga,0x21FF019A,0x019A,"
^f1Weapon Upgrades
^f0
- Every weapon in the game earns XP as you use it in battle.

- Upgrades can be purchased from the store.

- Upgrading a weapon can yield increases in Damage, RPM, Speed and Critical Hit Damage.",resolved
IDS_HELP_MASTERED_TITLE,0x77221C9B,packTOC_xga.dat,pack0_core_xga,0x21FF0199,0x0199,Upgrades,resolved
IDS_HELP_MULTIPLAYER_BODY,0x4757B71B,packTOC_xga.dat,pack0_core_xga,0x21FF01A3,0x01A3,"
^f1Multiplayer
^f0
- Login to Game Center to access Multiplayer 

- After selecting a planet and wave, use select automatch to find a game.

- You can also invite any of your GameCenter friends to start a match.",resolved
IDS_HELP_MULTIPLAYER_TITLE,0x756D03A1,packTOC_xga.dat,pack0_core_xga,0x21FF01A2,0x01A2,Multiplayer,resolved
IDS_HELP_PERFECT_BODY,0x0E5C3DC7,packTOC_xga.dat,pack0_core_xga,0x21FF0198,0x0198,"
^f1Perfect Wave
^f0
- When you complete a wave without taking any damage, you will earn a perfect wave.

- Each perfect wave earns you an additional 10 percent Xplodium for that wave.",resolved
IDS_HELP_PERFECT_TITLE,0xE6D5AD65,packTOC_xga.dat,pack0_core_xga,0x21FF0197,0x0197,Perfect,resolved
IDS_HELP_REFINE_BODY,0x1B8E1C60,packTOC_xga.dat,pack0_core_xga,0x21FF0195,0x0195,"
^f1Refinement
^f0
-	The refinery processes all of the Xplodium ore you've earned in battle, and pays you coin for it.

- You must refine all of your Xplodium after each battle.

-	Tap a refinement chamber to deposit all of your Xplodium into that chamber.

- Once the appropriate time has passed, tap the chamber again to collect your coin

- The instant chamber will yield 100 percent of the Xplodium you deposit.

- Additional permanent refinement chambers can be purchased to drastically increase your yield/payout, while taking more time to refine.

-	Your device must be connected to a network and logged into Game Center and/or facebook to access all but the instant refinement chamber.",resolved
IDS_HELP_REFINE_TITLE,0xB8E7B714,packTOC_xga.dat,pack0_core_xga,0x21FF0194,0x0194,Refinery,resolved
IDS_HELP_STORE_BODY,0x1A134C6F,packTOC_xga.dat,pack0_core_xga,0x21FF0193,0x0193,"
^f1Store
^f0
- The store contains guns, armor, Smartillery power ups, and the bank.

-	Guns
After purchasing a new gun, tap the equip button to equip that gun. You may have two guns equipped at a time.

-	Armor
Armors provide stat modifiers to defense, attack, and speed. After purchasing a new armor, tap the equip button to equip that armor. You can equip head, torso, and leg armors.

-	Power Ups
Smartillery power ups include health packs, shields, full screen attacks, and other powerful in-game consumables. These items can be used by pressing the red panic button during gameplay.

- Bank
From the bank, you can purchase coin and War Buck packages. Certain items in the store can only be purchased with War Bucks. While coin can be earned by refining Xplodium, War Bucks can only be obtained through the bank. The bank also has two options for converting your left over War Bucks into coin.",resolved
IDS_HELP_STORE_TITLE,0xA125B7E4,packTOC_xga.dat,pack0_core_xga,0x21FF0192,0x0192,Store,resolved
IDS_HELP_STREAK_BODY,0xD46E1C64,packTOC_xga.dat,pack0_core_xga,0x21FF01AB,0x01AB,"
^f1Kill Streaks
^f0
- Consecutive Zombie kills without taking damage in Horde mode will multiply points earned for an enemy kill. ",resolved
IDS_HELP_STREAK_TITLE,0x46E7B758,packTOC_xga.dat,pack0_core_xga,0x21FF01AA,0x01AA,Kill Streaks,resolved
IDS_HELP_TIPSTRICKS_BODY,0x0FC5CBFD,packTOC_xga.dat,pack0_core_xga,0x21FF019C,0x019C,"
^f1Tips and Tricks
^f0
- Keep moving around the map to avoid being surrounded by your enemies.

- Some maps may have objects in the environment that can be used to your advantage.

- Some enemies have weak points, or can only be hurt a certain way. You'll know you've found their weakness if they flash white when you attack them.

-	Use your brotherhood. Your friends' upgraded brothers may help even the odds.

- Stock up on Smartillery power ups before heading into battle.

- Earn more Xplodium by completing consecutive waves. Each consecutive wave cleared increases the amount of Xplodium you'll earn.

- Visit the store often to upgrade your guns, armor, and to purchase Smartillery power ups.",resolved
IDS_HELP_TIPSTRICKS_TITLE,0xFC4ACED5,packTOC_xga.dat,pack0_core_xga,0x21FF019B,0x019B,Game Tips,resolved
IDS_HELP_TITLE,0x9F71AB44,packTOC_xga.dat,pack0_core_xga,0x21FF0187,0x0187,Help,resolved
IDS_HELP_VOICE_CHAT_BODY,0xB7CDDA27,packTOC_xga.dat,pack0_core_xga,0x21FF01A5,0x01A5,"
^f1Voice Chat
^f0
- Voice Chat is only available with an active WiFi connection.

- Tap the Microphone icon during Multiplayer gameplay to mute Voice Chat.",resolved
IDS_HELP_VOICE_CHAT_TITLE,0x7CCBD37E,packTOC_xga.dat,pack0_core_xga,0x21FF01A4,0x01A4,Voice Chat,resolved
IDS_HELP_XPLODIUM_BODY,0x46F74868,packTOC_xga.dat,pack0_core_xga,0x21FF018E,0x018E,"
^f1Xplodium
^f0
-	Each enemy kill earns you Xplodium.

- Xplodium ore earned in battle is refined, then traded for coin at the end of each play session.

- The Xplodium multiplier at the top right of the screen details how much bonus Xplodium you are currently earning. Each consecutive wave completed increases this multiplier.",resolved
IDS_HELP_XPLODIUM_TITLE,0x7F62F791,packTOC_xga.dat,pack0_core_xga,0x21FF018D,0x018D,Xplodium,resolved
IDS_HOW_TO_GET_BROS_BODY,0xB1B3A098,packTOC_xga.dat,pack0_core_xga,0x21FF037A,0x037A,"Login to facebook to add your friends to your brotherhood!
When your friends login to facebook through gun bros,
they'll be automatically added to your brotherhood!",resolved
IDS_HOW_TO_GET_BROS_TITLE,0x1B2C788E,packTOC_xga.dat,pack0_core_xga,0x21FF0379,0x0379,How to get Bros,resolved
IDS_HUD_BOSS_WAVE_CLEAR,0xAB075666,packTOC_xga.dat,pack0_core_xga,0x21FF028A,0x028A,T.O.O.L Captain Defeated!,resolved
IDS_HUD_BOSS_WAVE_START,0xAB16D350,packTOC_xga.dat,pack0_core_xga,0x21FF0289,0x0289,Danger Bro!,resolved
IDS_HUD_CHALLENGE_UPDATE,0xA73754A1,packTOC_xga.dat,pack0_core_xga,0x21FF0293,0x0293,Bro-Op Update,resolved
IDS_HUD_DEATH_MATCH_DEATH,0x7F00BD25,packTOC_xga.dat,pack0_core_xga,0x21FF0491,0x0491,Death  %d,resolved
IDS_HUD_DEATH_MATCH_KILL,0xD7F0F71F,packTOC_xga.dat,pack0_core_xga,0x21FF0490,0x0490,Kill  %d,resolved
IDS_HUD_DEATH_MATCH_START1,0xF16AD6A6,packTOC_xga.dat,pack0_core_xga,0x21FF0494,0x0494,%i Kills to Win!,resolved
IDS_HUD_DEATH_MATCH_START2,0xF16AD6A5,packTOC_xga.dat,pack0_core_xga,0x21FF0495,0x0495,%i Mins to Kill!,resolved
IDS_HUD_DEATH_MATCH_USE_POWERUP,0xE9DC17D9,packTOC_xga.dat,pack0_core_xga,0x21FF0493,0x0493,%s  used!,resolved
IDS_HUD_DEATHS,0x11D02B02,packTOC_xga.dat,pack0_core_xga,0x21FF0292,0x0292, Deaths,resolved
IDS_HUD_ENEMY_DAMAGE,0x1A0E5E46,packTOC_xga.dat,pack0_core_xga,0x21FF028B,0x028B,Enemy Damage ^,resolved
IDS_HUD_ENEMY_HEALTH,0x1ACA927B,packTOC_xga.dat,pack0_core_xga,0x21FF028C,0x028C,Enemy Health ^,resolved
IDS_HUD_EXPERIENCE_UP,0xC10AC8BB,packTOC_xga.dat,pack0_core_xga,0x21FF0273,0x0273,+%d xp,resolved
IDS_HUD_EXPERIENCE_UP,0xC10AC8BB,packTOC_xga.dat,pack1_xga,0x21FF0258,0x0258,+%d xp,resolved
IDS_HUD_EXPERIENCE_UP,0xC10AC8BB,packTOC_xga.dat,pack3_xga,0x21FF0272,0x0272,+%d xp,resolved
IDS_HUD_EXPERIENCE_UP,0xC10AC8BB,packTOC_xga.dat,pack4_xga,0x21FF059A,0x059A,+%d xp,resolved
IDS_HUD_EXPERIENCE_UP,0xC10AC8BB,packTOC_xga.dat,pack5_xga,0x21FF0403,0x0403,+%d xp,resolved
IDS_HUD_EXPERIENCE_UP,0xC10AC8BB,packTOC_xga.dat,pack7_xga,0x21FF01D1,0x01D1,+%d xp,resolved
IDS_HUD_EXPERIENCE_UP,0xC10AC8BB,packTOC_xga.dat,pack9_xga,0x21FF01B4,0x01B4,+%d xp,resolved
IDS_HUD_HEALTH_UP,0x032DCAE1,packTOC_xga.dat,pack0_core_xga,0x21FF0276,0x0276,Health Up,resolved
IDS_HUD_HORDE_CLEAR,0xBDA740F2,packTOC_xga.dat,pack0_core_xga,0x21FF0287,0x0287,Horde %i Cleared!,resolved
IDS_HUD_HORDE_START,0xBDB6C5C4,packTOC_xga.dat,pack0_core_xga,0x21FF0286,0x0286,Horde %i Start!,resolved
IDS_HUD_KILL_STREAK,0x2771A395,packTOC_xga.dat,pack0_core_xga,0x21FF028F,0x028F,Streak,resolved
IDS_HUD_KILLS,0x1122CE2E,packTOC_xga.dat,pack0_core_xga,0x21FF0291,0x0291, Kills,resolved
IDS_HUD_LEVEL_REACHED,0xB6B068B0,packTOC_xga.dat,pack0_core_xga,0x21FF0280,0x0280,Level %i!,resolved
IDS_HUD_LEVEL_UP,0x514A4B0F,packTOC_xga.dat,pack0_core_xga,0x21FF0275,0x0275,Level Up,resolved
IDS_HUD_LEVEL_UP,0x514A4B0F,packTOC_xga.dat,pack1_xga,0x21FF0259,0x0259,Level Up,resolved
IDS_HUD_LEVEL_UP,0x514A4B0F,packTOC_xga.dat,pack3_xga,0x21FF0273,0x0273,Level Up,resolved
IDS_HUD_LEVEL_UP,0x514A4B0F,packTOC_xga.dat,pack4_xga,0x21FF059B,0x059B,Level Up,resolved
IDS_HUD_LEVEL_UP,0x514A4B0F,packTOC_xga.dat,pack5_xga,0x21FF0404,0x0404,Level Up,resolved
IDS_HUD_LEVEL_UP,0x514A4B0F,packTOC_xga.dat,pack7_xga,0x21FF01D2,0x01D2,Level Up,resolved
IDS_HUD_LEVEL_UP,0x514A4B0F,packTOC_xga.dat,pack9_xga,0x21FF01B5,0x01B5,Level Up,resolved
IDS_HUD_POINTS_UP,0xAB0C7AF9,packTOC_xga.dat,pack0_core_xga,0x21FF0274,0x0274,+%d pts,resolved
IDS_HUD_REV_CLEAR,0x150A91B9,packTOC_xga.dat,pack0_core_xga,0x21FF0285,0x0285,Revolution %i Cleared!,resolved
IDS_HUD_SCORE,0x113A6CD8,packTOC_xga.dat,pack0_core_xga,0x21FF0290,0x0290, Score,resolved
IDS_HUD_WAVE_CLEAR,0x4B668DA7,packTOC_xga.dat,pack0_core_xga,0x21FF0282,0x0282,Wave %i Cleared!,resolved
IDS_HUD_WAVE_PERFECT,0x750CC42F,packTOC_xga.dat,pack0_core_xga,0x21FF0283,0x0283,Perfect Wave!,resolved
IDS_HUD_WAVE_PERFECT_SUMMARY,0xD31D5053,packTOC_xga.dat,pack0_core_xga,0x21FF0284,0x0284,+%i%% Xplodium,resolved
IDS_HUD_WAVE_START,0x4B770891,packTOC_xga.dat,pack0_core_xga,0x21FF0281,0x0281,Wave %i Start!,resolved
IDS_HUD_WEAPON_MASTERED,0x0A62F0BF,packTOC_xga.dat,pack0_core_xga,0x21FF0277,0x0277,Weapon Mastered,resolved
IDS_IAP_PLEASE_WAIT_BODY,0xC564CFFC,packTOC_xga.dat,pack0_core_xga,0x21FF03AE,0x03AE,Your store request is being processed.,resolved
IDS_IAP_PLEASE_WAIT_TITLE,0x565A8EC9,packTOC_xga.dat,pack0_core_xga,0x21FF03AD,0x03AD,Please wait...,resolved
IDS_INCENTIVE_COMMON,0xD11AF817,packTOC_xga.dat,pack0_core_xga,0x21FF041E,0x041E,Ω%i,resolved
IDS_INCENTIVE_INSTALL_ANON1,0x14AEFBCE,packTOC_xga.dat,pack0_core_xga,0x21FF041A,0x041A,%i invited friends,resolved
IDS_INCENTIVE_INSTALL_ANON2,0x14AEFBCD,packTOC_xga.dat,pack0_core_xga,0x21FF041B,0x041B,an invited friend,resolved
IDS_INCENTIVE_INSTALL_BODY,0xF14ADF18,packTOC_xga.dat,pack0_core_xga,0x21FF0419,0x0419,Congratulations! You have received a bonus as a result of %s playing Gun Brothers!,resolved
IDS_INCENTIVE_INSTALL_NAME1,0x14A1097E,packTOC_xga.dat,pack0_core_xga,0x21FF041C,0x041C, and %i invited friends,resolved
IDS_INCENTIVE_INSTALL_NAME2,0x14A1097D,packTOC_xga.dat,pack0_core_xga,0x21FF041D,0x041D, and %i invited friend,resolved
IDS_INCENTIVE_INVITE_ANON1,0xA9641F9C,packTOC_xga.dat,pack0_core_xga,0x21FF0415,0x0415,%i friends,resolved
IDS_INCENTIVE_INVITE_ANON2,0xA9641F9F,packTOC_xga.dat,pack0_core_xga,0x21FF0416,0x0416,a friend,resolved
IDS_INCENTIVE_INVITE_BODY,0xDA96706D,packTOC_xga.dat,pack0_core_xga,0x21FF0414,0x0414,Congratulations! You have received a bonus for inviting %s to play Gun Brothers!,resolved
IDS_INCENTIVE_INVITE_NAME1,0xA96BED2C,packTOC_xga.dat,pack0_core_xga,0x21FF0417,0x0417, and %i friends,resolved
IDS_INCENTIVE_INVITE_NAME2,0xA96BED2F,packTOC_xga.dat,pack0_core_xga,0x21FF0418,0x0418, and %i friend,resolved
IDS_INCENTIVE_RARE,0xA9D00304,packTOC_xga.dat,pack0_core_xga,0x21FF041F,0x041F,δ%i,resolved
IDS_INCENTIVE_TITLE,0x9D06A69F,packTOC_xga.dat,pack0_core_xga,0x21FF0413,0x0413,Friend Bonus Received!,resolved
IDS_LOADING,0xB8B5F0B1,packTOC_xga.dat,pack0_core_xga,0x21FF0162,0x0162,Loading...,resolved
IDS_LOADING,0xB8B5F0B1,packTOC_xga.dat,pack1_xga,0x21FF0240,0x0240,Loading...,resolved
IDS_LOADING,0xB8B5F0B1,packTOC_xga.dat,pack3_xga,0x21FF025A,0x025A,Loading...,resolved
IDS_LOADING,0xB8B5F0B1,packTOC_xga.dat,pack4_xga,0x21FF0582,0x0582,Loading...,resolved
IDS_LOADING,0xB8B5F0B1,packTOC_xga.dat,pack5_xga,0x21FF03EB,0x03EB,Loading...,resolved
IDS_LOADING,0xB8B5F0B1,packTOC_xga.dat,pack7_xga,0x21FF01B9,0x01B9,Loading...,resolved
IDS_LOADING,0xB8B5F0B1,packTOC_xga.dat,pack9_xga,0x21FF019C,0x019C,Loading...,resolved
IDS_LOCAL_NOTIFICATION_CHAMBER_ALERT,0x3A7A7B2E,packTOC_xga.dat,pack0_core_xga,0x21FF0436,0x0436,Go to Refinery,resolved
IDS_LOCAL_NOTIFICATION_CHAMBER_BODY,0xA3A7E4AC,packTOC_xga.dat,pack0_core_xga,0x21FF0437,0x0437,Your coins are ready!,resolved
IDS_LOCAL_NOTIFICATION_DAILY_BONUS_BODY,0x065E63AE,packTOC_xga.dat,pack0_core_xga,0x21FF0438,0x0438,"Your daily bonus is ready!

Play Gun Bros to collect!",resolved
IDS_LOGIN_CONFLICT_DESC,0x30BA02E9,packTOC_xga.dat,pack0_core_xga,0x21FF01DF,0x01DF,We can't connect this %s account with your brotherhood because it is already associated with another Gun Bros. user.,resolved
IDS_LOGIN_CONFLICT_TITLE,0x0BB0E929,packTOC_xga.dat,pack0_core_xga,0x21FF01DE,0x01DE,ACCOUNT CONFLICT!!!,resolved
IDS_LOGIN_DUPLICATE_DESC,0x2A70C385,packTOC_xga.dat,pack0_core_xga,0x21FF01E1,0x01E1,We can't connect this %s account with your brotherhood because you already have another account associated with it.,resolved
IDS_LOGIN_DUPLICATE_TITLE,0xA71CFFF7,packTOC_xga.dat,pack0_core_xga,0x21FF01E0,0x01E0,ACCOUNT CONFLICT!!!,resolved
IDS_LOGIN_FB_LINK_ERROR_DESC,0x59848138,packTOC_xga.dat,pack0_core_xga,0x21FF01E3,0x01E3,We can't connect your Facebook account with your brotherhood because you are not signed into Game Center.,resolved
IDS_LOGIN_FB_LINK_ERROR_TITLE,0x9848D430,packTOC_xga.dat,pack0_core_xga,0x21FF01E2,0x01E2,LOGIN ERROR!!!,resolved
IDS_LOTTERY_BUY,0xBD6A0FA8,packTOC_xga.dat,pack0_core_xga,0x21FF049F,0x049F,Buy,resolved
IDS_LOTTERY_LEFT_TEXT_A,0x276AD102,packTOC_xga.dat,pack0_core_xga,0x21FF04A1,0x04A1,Try your luck with a BRO-BOX!  This bronze beauty contains 2 random items from the store!,resolved
IDS_LOTTERY_LEFT_TEXT_B,0x276AD101,packTOC_xga.dat,pack0_core_xga,0x21FF04A3,0x04A3,Try your luck with a BRO-BOX!  This silver strongbox contains 3 random items from the store!,resolved
IDS_LOTTERY_LEFT_TEXT_C,0x276AD100,packTOC_xga.dat,pack0_core_xga,0x21FF04A5,0x04A5,Try your luck with a BRO-BOX!  This radiant reliquary contains 7 random items from the store!,resolved
IDS_LOTTERY_RIGHT_TEXT_A,0xCCA13680,packTOC_xga.dat,pack0_core_xga,0x21FF04A2,0x04A2,Try your luck with a Bro Box! Guns! Armor! Power-ups! Limited Edition Prizes!,resolved
IDS_LOTTERY_RIGHT_TEXT_B,0xCCA13683,packTOC_xga.dat,pack0_core_xga,0x21FF04A4,0x04A4,Try your luck with a Bro Box! Guns! Armor! Power-ups! Limited Edition Prizes!,resolved
IDS_LOTTERY_RIGHT_TEXT_C,0xCCA13682,packTOC_xga.dat,pack0_core_xga,0x21FF04A6,0x04A6,Try your luck with a Bro Box! Guns! Armor! Power-ups! Limited Edition Prizes!,resolved
IDS_LOTTERY_TRY_AGAIN,0xDCA85FC7,packTOC_xga.dat,pack0_core_xga,0x21FF04A0,0x04A0,Try Again!,resolved
IDS_MAP_EXP_MULT,0xDC3015DB,packTOC_xga.dat,pack0_core_xga,0x21FF027F,0x027F,XP: %d%%,resolved
IDS_MAP_XPL_MULT,0x05F015DA,packTOC_xga.dat,pack0_core_xga,0x21FF027E,0x027E,XPL: %d%%,resolved
IDS_MESSAGE_INVITE_FRIENDS_BODY_END,0x597BD8E2,packTOC_xga.dat,pack0_core_xga,0x21FF047B,0x047B, to join!,resolved
IDS_MESSAGE_INVITE_FRIENDS_BODY_START,0x7BAF422D,packTOC_xga.dat,pack0_core_xga,0x21FF047A,0x047A,I'm playing Gun Bros on iPhone!  ,resolved
IDS_MESSAGE_INVITE_FRIENDS_FB_ID,0x94615DA1,packTOC_xga.dat,pack0_core_xga,0x21FF047E,0x047E,"
My FaceBook ID: ",resolved
IDS_MESSAGE_INVITE_FRIENDS_GC_ID,0x94604DA1,packTOC_xga.dat,pack0_core_xga,0x21FF047D,0x047D,"
My GameCenter ID: ",resolved
IDS_MESSAGE_INVITE_FRIENDS_SUBJECT,0x753096F0,packTOC_xga.dat,pack0_core_xga,0x21FF0478,0x0478,Let's play some Gun Bros!,resolved
IDS_MESSAGE_INVITE_FRIENDS_SUBJECT_DEATHMATCH,0x49561C2A,packTOC_xga.dat,pack0_core_xga,0x21FF0479,0x0479,Let's play some Gun Bros Death Match!,resolved
IDS_MISSION_HIGH_SCORE,0x48ADAA34,packTOC_xga.dat,pack0_core_xga,0x21FF0333,0x0333,High Score ,resolved
IDS_MISSION_INFO_BRIEFING,0xDBD548AC,packTOC_xga.dat,pack0_core_xga,0x21FF032C,0x032C,Briefing,resolved
IDS_MISSION_INFO_BRIEFING,0xDBD548AC,packTOC_xga.dat,pack1_xga,0x21FF02D6,0x02D6,Briefing,resolved
IDS_MISSION_INFO_BRIEFING,0xDBD548AC,packTOC_xga.dat,pack3_xga,0x21FF02FC,0x02FC,Briefing,resolved
IDS_MISSION_INFO_BRIEFING,0xDBD548AC,packTOC_xga.dat,pack4_xga,0x21FF0618,0x0618,Briefing,resolved
IDS_MISSION_INFO_BRIEFING,0xDBD548AC,packTOC_xga.dat,pack5_xga,0x21FF048C,0x048C,Briefing,resolved
IDS_MISSION_INFO_BRIEFING,0xDBD548AC,packTOC_xga.dat,pack7_xga,0x21FF0249,0x0249,Briefing,resolved
IDS_MISSION_INFO_BRIEFING,0xDBD548AC,packTOC_xga.dat,pack9_xga,0x21FF022C,0x022C,Briefing,resolved
IDS_MISSION_INFO_OBJECTIVES,0xE505E918,packTOC_xga.dat,pack0_core_xga,0x21FF032D,0x032D,Objectives,resolved
IDS_MISSION_INFO_OBJECTIVES,0xE505E918,packTOC_xga.dat,pack1_xga,0x21FF02D7,0x02D7,Objectives,resolved
IDS_MISSION_INFO_OBJECTIVES,0xE505E918,packTOC_xga.dat,pack3_xga,0x21FF02FD,0x02FD,Objectives,resolved
IDS_MISSION_INFO_OBJECTIVES,0xE505E918,packTOC_xga.dat,pack4_xga,0x21FF0619,0x0619,Objectives,resolved
IDS_MISSION_INFO_OBJECTIVES,0xE505E918,packTOC_xga.dat,pack5_xga,0x21FF048D,0x048D,Objectives,resolved
IDS_MISSION_INFO_OBJECTIVES,0xE505E918,packTOC_xga.dat,pack7_xga,0x21FF024A,0x024A,Objectives,resolved
IDS_MISSION_INFO_OBJECTIVES,0xE505E918,packTOC_xga.dat,pack9_xga,0x21FF022D,0x022D,Objectives,resolved
IDS_MISSION_INFO_REQUIREMENTS,0xA353D656,packTOC_xga.dat,pack0_core_xga,0x21FF0330,0x0330,Requirements,resolved
IDS_MISSION_INFO_REQUIREMENTS,0xA353D656,packTOC_xga.dat,pack1_xga,0x21FF02D8,0x02D8,Requirements,resolved
IDS_MISSION_INFO_REQUIREMENTS,0xA353D656,packTOC_xga.dat,pack3_xga,0x21FF02FE,0x02FE,Requirements,resolved
IDS_MISSION_INFO_REQUIREMENTS,0xA353D656,packTOC_xga.dat,pack4_xga,0x21FF061A,0x061A,Requirements,resolved
IDS_MISSION_INFO_REQUIREMENTS,0xA353D656,packTOC_xga.dat,pack5_xga,0x21FF048E,0x048E,Requirements,resolved
IDS_MISSION_INFO_REQUIREMENTS,0xA353D656,packTOC_xga.dat,pack7_xga,0x21FF024B,0x024B,Requirements,resolved
IDS_MISSION_INFO_REQUIREMENTS,0xA353D656,packTOC_xga.dat,pack9_xga,0x21FF022E,0x022E,Requirements,resolved
IDS_MISSION_INFO_SURVIVAL,0xCD76A756,packTOC_xga.dat,pack0_core_xga,0x21FF032F,0x032F,Survival,resolved
IDS_MISSION_INFO_WAVE_SELECT,0x4C2428F6,packTOC_xga.dat,pack0_core_xga,0x21FF032E,0x032E,Waves,resolved
IDS_MISSION_PLAY,0x0AD1D43A,packTOC_xga.dat,pack0_core_xga,0x21FF032B,0x032B,Play,resolved
IDS_MISSION_PLAY,0x0AD1D43A,packTOC_xga.dat,pack1_xga,0x21FF02D5,0x02D5,Play,resolved
IDS_MISSION_PLAY,0x0AD1D43A,packTOC_xga.dat,pack3_xga,0x21FF02FB,0x02FB,Play,resolved
IDS_MISSION_PLAY,0x0AD1D43A,packTOC_xga.dat,pack4_xga,0x21FF0617,0x0617,Play,resolved
IDS_MISSION_PLAY,0x0AD1D43A,packTOC_xga.dat,pack5_xga,0x21FF048B,0x048B,Play,resolved
IDS_MISSION_PLAY,0x0AD1D43A,packTOC_xga.dat,pack7_xga,0x21FF0248,0x0248,Play,resolved
IDS_MISSION_PLAY,0x0AD1D43A,packTOC_xga.dat,pack9_xga,0x21FF022B,0x022B,Play,resolved
IDS_MISSION_REQUIRED_ITEMS,0xC040394F,packTOC_xga.dat,pack0_core_xga,0x21FF0332,0x0332,"

Required Items:
",resolved
IDS_MULTIPLAYER_ACTIVE,0xF943E374,packTOC_xga.dat,pack0_core_xga,0x21FF0392,0x0392,Multi-player,resolved
IDS_MULTIPLAYER_ACTIVE_VERSUS,0x15044834,packTOC_xga.dat,pack0_core_xga,0x21FF0393,0x0393,Deathmatch,resolved
IDS_MULTIPLAYER_DISABLED_TITLE,0xE0B95ABC,packTOC_xga.dat,pack0_core_xga,0x21FF03A6,0x03A6,Live Multi-player Offline!,resolved
IDS_MULTIPLAYER_ENLIST_DESC,0x33044085,packTOC_xga.dat,pack0_core_xga,0x21FF03A7,0x03A7,Login or create a Game Center account to access Live Multi-player action.,resolved
IDS_MULTIPLAYER_INACTIVE,0xCFB95DD2,packTOC_xga.dat,pack0_core_xga,0x21FF0394,0x0394,Single-player,resolved
IDS_MULTIPLAYER_LOGIN_BODY,0xD2EA9E87,packTOC_xga.dat,pack0_core_xga,0x21FF0397,0x0397,You must be connected to a network. Login or create a Game Center account to access Multi-player.,resolved
IDS_MULTIPLAYER_LOGIN_TITLE,0x2EBF8968,packTOC_xga.dat,pack0_core_xga,0x21FF0396,0x0396,,resolved
IDS_MULTIPLAYER_LOST_CONNECTION_DEAD_BODY,0xFBF8B76A,packTOC_xga.dat,pack0_core_xga,0x21FF038E,0x038E,%s is no longer connected.,resolved
IDS_MULTIPLAYER_LOST_CONNECTION_DEAD_TITLE,0xBF9D04BA,packTOC_xga.dat,pack0_core_xga,0x21FF038D,0x038D,BRO DOWN,resolved
IDS_MULTIPLAYER_LOST_CONNECTION_OPTIONS_BODY,0x86A9F0FA,packTOC_xga.dat,pack0_core_xga,0x21FF038C,0x038C,"%s is no longer connected.

",resolved
IDS_MULTIPLAYER_LOST_CONNECTION_OPTIONS_TITLE,0x6A997EBD,packTOC_xga.dat,pack0_core_xga,0x21FF038B,0x038B,BRO DOWN,resolved
IDS_MULTIPLAYER_NETWORK_ACTIVITY,0xE3F0DB3D,packTOC_xga.dat,pack0_core_xga,0x21FF0395,0x0395,"%d Recent
Auto-Matches",resolved
IDS_MULTIPLAYER_OFFLINE_DESC,0x8BF8A7B4,packTOC_xga.dat,pack0_core_xga,0x21FF03A8,0x03A8,You must be connected to a network and logged into Game Center to access Live Multi-player.,resolved
IDS_MULTIPLAYER_PLAYER_DATA_EXCHANGE_BODY,0x7D9ECBAD,packTOC_xga.dat,pack0_core_xga,0x21FF0390,0x0390,Creating Bro to Bro Connection...,resolved
IDS_MULTIPLAYER_PLAYER_DATA_EXCHANGE_TITLE,0xD9FAC8C2,packTOC_xga.dat,pack0_core_xga,0x21FF038F,0x038F,Multiplayer Loading,resolved
